code_segment,nom_segment,type_route,longueur_km,nombre_voies,capacite_vehicules_h,lat_debut,lon_debut,lat_fin,lon_fin,lat_centre,lon_centre,est_axe_critique,source_donnee,date_extraction
OSM_732118502_4422016686_0,Rue 4.754,Rue secondaire,0.03437293536075229,2,1600,4.1061577,9.6362347,4.1063583,9.6359989,4.106258000006553,9.6361168000151,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118502_4422016685_0,Rue 4.754,Rue secondaire,0.12238391286713977,2,1600,4.1061577,9.6362347,4.1054434,9.6370742,4.10580055008302,9.636654450191417,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118502_5763754317_0,Segment sans nom,Rue secondaire,0.09252963667950054,2,1600,4.1061577,9.6362347,4.1067766,9.6367921,4.106466010467379,9.636514781429835,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118504_5796251329_0,Segment sans nom,Rue secondaire,0.054837168226118706,2,1600,4.0347321,9.7100627,4.0347914,9.7095719,4.034761750035574,9.709817300015327,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118504_732123066_0,Segment sans nom,Rue secondaire,0.04997474702647978,2,1600,4.0347321,9.7100627,4.0342878,9.7099948,4.034509950002947,9.7100287499856,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118504_732120791_0,Segment sans nom,Rue secondaire,0.019831131399565185,2,1600,4.0347321,9.7100627,4.0349084,9.7100897,4.034820250000465,9.71007619999773,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118510_732130859_0,Rue 1.239(Alias Rue Toyota),Rue secondaire,0.29197199701452486,2,1600,4.0209577,9.6994447,4.0231574,9.7008821,4.022057550501164,9.700163398963292,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118510_4536692517_0,Avenue du Géneral de Gaulle (N°1.051),Avenue principale,0.10568070742731761,2,3000,4.0209577,9.6994447,4.0204374,9.700242,4.020697691446484,9.699843441986648,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118510_732133621_0,Avenue du Géneral de Gaulle (N°1.051),Avenue principale,0.11485595066392594,2,3000,4.0209577,9.6994447,4.0215279,9.6985813,4.021243352971759,9.69901336309803,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118512_732122083_0,Segment sans nom,Rue secondaire,0.07719350059236813,2,1600,4.0590729,9.7710919,4.0585899,9.7715918,4.058831400025266,9.771341850074819,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118512_3533489002_0,Segment sans nom,Rue secondaire,0.0641737130489805,2,1600,4.0590729,9.7710919,4.0594823,9.7714997,4.059277600036133,9.771295799948641,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118512_732120394_0,Segment sans nom,Rue secondaire,0.25933012928344945,2,1600,4.0590729,9.7710919,4.0573612,9.7695058,4.058228321011362,9.77028672209821,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118515_732126182_0,Segment sans nom,Rue secondaire,0.059923165928982815,2,1600,4.0316133,9.7422434,4.0314754,9.7427607,4.031529565223457,9.742496728074796,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118515_5831999741_0,Segment sans nom,Rue secondaire,0.36087869156238855,2,1600,4.0316133,9.7422434,4.0297321,9.7395971,4.030706856192769,9.740896344355185,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118515_732133678_0,Segment sans nom,Rue secondaire,0.17542975718099182,2,1600,4.0316133,9.7422434,4.0327048,9.7411724,4.0321762919698685,9.741729837476283,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118518_732137167_0,Segment sans nom,Rue secondaire,0.08504709470734577,2,1600,4.0985463,9.7643162,4.0978682,9.7646709,4.098207250007099,9.76449355006508,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118527_732129054_0,Segment sans nom,Rue secondaire,0.08282457121901604,2,1600,4.0954719,9.7285565,4.0955201,9.7278113,4.09549600008491,9.728183900026508,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118527_732123095_0,Segment sans nom,Rue secondaire,0.0938582455820014,2,1600,4.0954719,9.7285565,4.0946279,9.7285444,4.095049900002795,9.728550449977206,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118527_3753351528_0,Segment sans nom,Rue secondaire,0.047249323029449376,2,1600,4.0954719,9.7285565,4.0954689,9.7289825,4.095470400028326,9.728769500005441,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118527_5768445568_0,Segment sans nom,Rue secondaire,0.06714584578250234,2,1600,4.0954719,9.7285565,4.0960692,9.7284931,4.095770830527001,9.728515883058337,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118531_5765980121_0,Segment sans nom,Rue secondaire,0.03959722845846281,2,1600,4.070814,9.7576884,4.0706704,9.7573643,4.0707473241030385,9.75752520201824,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118531_732134685_0,Segment sans nom,Rue secondaire,0.1275896500388545,2,1600,4.070814,9.7576884,4.0697941,9.7582081,4.070308390760533,9.757953168476117,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118531_5779573018_0,Segment sans nom,Rue secondaire,0.04415552707175121,2,1600,4.070814,9.7576884,4.0710502,9.758004,4.0709210040942105,9.7578549391308,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118532_5756860507_0,Segment sans nom,Rue secondaire,0.0771193504627882,2,1600,4.0756446,9.8045189,4.0749744,9.80434,4.075309500013722,9.804429449950282,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118532_732135448_0,Segment sans nom,Rue secondaire,0.17677155809148148,2,1600,4.0756446,9.8045189,4.0757235,9.8060931,4.075727824848952,9.805308822534172,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118532_5799520638_0,Segment sans nom,Rue secondaire,0.14830434071150056,2,1600,4.0756446,9.8045189,4.0761009,9.8032984,4.075794246743836,9.803879615731855,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118536_5751645564_0,Segment sans nom,Rue secondaire,0.06837512409942913,2,1600,3.987932,9.7607722,3.9873608,9.7605447,3.9876467783520106,9.760657878579892,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118536_732132436_0,Segment sans nom,Rue secondaire,0.16661997939678266,2,1600,3.987932,9.7607722,3.9889243,9.7596476,3.988424393437164,9.760206492019414,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118536_2380933280_0,Segment sans nom,Rue secondaire,0.0554817139308925,2,1600,3.987932,9.7607722,3.9877598,9.7612394,3.9878433963990787,9.761005544100051,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118536_4463602677_0,Segment sans nom,Rue secondaire,0.13184756165748407,2,1600,3.987932,9.7607722,3.9889153,9.7604976,3.9884531386077047,9.76078465793996,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118537_732124436_0,1.846,Rue secondaire,0.08316457560817934,2,1600,4.0769057,9.7177753,4.07713,9.71706,4.07701785007108,9.71741765006221,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118537_5799337559_0,Route Akwa Nord,Avenue principale,0.010843040418917175,2,3000,4.0769057,9.7177753,4.0769972,9.7178091,4.076951450000373,9.717792199998847,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118537_732131839_0,Route Akwa Nord,Avenue principale,0.20176447719934343,2,3000,4.0769057,9.7177753,4.0751628,9.7172693,4.076034250097509,9.717522299652131,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118539_5773012930_0,Segment sans nom,Rue secondaire,0.044281960605813166,2,1600,4.0174185,9.7907281,4.0175643,9.7910996,4.017491400024522,9.790913849987037,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118539_732151579_0,Segment sans nom,Rue secondaire,0.08183133832180191,2,1600,4.0174185,9.7907281,4.0167657,9.7910687,4.017092100005684,9.790898400058442,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118539_732144276_0,Segment sans nom,Rue secondaire,0.0417163449890695,2,1600,4.0174185,9.7907281,4.0177329,9.7905229,4.0175757000028725,9.790625500017958,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118544_732138523_0,Segment sans nom,Rue secondaire,0.23772658228688706,2,1600,4.1156927,9.6664727,4.1177781,9.6669449,4.116735400098697,9.666708799588763,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118544_13021251610_0,Route Sodiko-Bonamatoumbe,Rue secondaire,0.02980677614361998,2,1600,4.1156927,9.6664727,4.1156366,9.6667355,4.115664650010119,9.666604100006275,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118544_5743603439_0,Route Sodiko-Bonamatoumbe,Rue secondaire,0.2031184491874819,2,1600,4.1156927,9.6664727,4.1160572,9.664679,4.115888465183703,9.665578445995857,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118551_12201689835_0,Segment sans nom,Rue secondaire,0.0585273164494318,2,1600,4.0932452,9.7763572,4.0928512,9.7767071,4.09304820001146,9.776532150041831,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118551_12236917805_0,Segment sans nom,Rue secondaire,0.08060319896140564,2,1600,4.0932452,9.7763572,4.0926779,9.7759048,4.092961550048196,9.776130999916997,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118551_732122219_0,Segment sans nom,Rue secondaire,0.08485503708950662,2,1600,4.0932452,9.7763572,4.093842,9.776834,4.093543600053516,9.776595599907987,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118552_732149489_0,Segment sans nom,Rue secondaire,0.0808762401178977,2,1600,4.0544125,9.7683051,4.0551352,9.7683873,4.054773850006128,9.768346199966762,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118552_732149489_1,Segment sans nom,Rue secondaire,0.12552435549326632,2,1600,4.0544125,9.7683051,4.0551352,9.7683873,4.05472568257721,9.768553554871641,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118552_732128359_0,Segment sans nom,Rue secondaire,0.0435983181802777,2,1600,4.0544125,9.7683051,4.0543576,9.7679159,4.0543850500247265,9.768110499997784,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118564_5751645587_0,Segment sans nom,Rue secondaire,0.035678948591064595,2,1600,3.9869517,9.7646483,3.9872492,9.7645278,3.9871004500003893,9.764588050008696,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118564_5751647064_0,Segment sans nom,Rue secondaire,0.0545346121862445,2,1600,3.9869517,9.7646483,3.9864978,9.764834,3.986723327288895,9.764737725704363,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118564_732134679_0,Segment sans nom,Rue secondaire,0.09731686557158592,2,1600,3.9869517,9.7646483,3.987151,9.7654992,3.9870639934191683,9.765069571756543,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118564_732139043_0,Segment sans nom,Rue secondaire,0.13313081392842915,2,1600,3.9869517,9.7646483,3.986171,9.7637384,3.986560926226167,9.764193720310796,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118567_732125275_0,Segment sans nom,Rue secondaire,0.06896028083503161,2,1600,4.10339,9.73835,4.10305,9.73783,4.103220000052706,9.738089999949404,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118567_732123578_0,Segment sans nom,Rue secondaire,0.11358920845991316,2,1600,4.10339,9.73835,4.1035356,9.7393637,4.103462800169493,9.738856849982461,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118567_732152839_0,Segment sans nom,Rue secondaire,0.060817917382587176,2,1600,4.10339,9.73835,4.10391,9.73818,4.1036500000003935,9.738265000020757,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118567_732128669_0,Segment sans nom,Rue secondaire,0.2136196673838022,2,1600,4.10339,9.73835,4.1017375,9.7393313,4.102569371212915,9.73885008983013,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118568_5756686080_0,Segment sans nom,Rue secondaire,0.046141545231461197,2,1600,4.0672672,9.8000886,4.0669561,9.8003639,4.067111650006845,9.800226250025784,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118568_732119038_0,Segment sans nom,Rue secondaire,0.06825674796865615,2,1600,4.0672672,9.8000886,4.067689,9.7996415,4.067478100020108,9.799865050058854,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118568_5756686086_0,Segment sans nom,Rue secondaire,0.08500278894097697,2,1600,4.0672672,9.8000886,4.0678256,9.800612,4.067546400061379,9.800350299908823,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118583_732128726_0,Rue 1.801,Rue secondaire,0.1156776902102596,2,1600,4.0650011,9.7190673,4.0640751,9.718592,4.064538100061856,9.718829649847304,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118583_732124797_0,Rue 1.801,Rue secondaire,0.11892927050714781,2,1600,4.0650011,9.7190673,4.0659472,9.7195674,4.0654741500675655,9.71931734983673,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118583_732151533_0,Segment sans nom,Rue secondaire,0.04368910434576225,2,1600,4.0650011,9.7190673,4.0648226,9.7194182,4.064911850015786,9.719242750021808,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118583_732123949_0,Segment sans nom,Rue secondaire,0.0763390370555644,2,1600,4.0650011,9.7190673,4.0653328,9.7184647,4.065166882367639,9.718765963140639,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118585_5807514788_0,Route du Lycée (Rue 4.352),Avenue principale,0.01749917349274466,2,3000,4.0889186,9.663016,4.0890275,9.6629021,4.088973050001436,9.662959050003876,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118585_732132696_0,Rue 4.457,Rue secondaire,0.16363136417155574,2,1600,4.0889186,9.663016,4.0900587,9.6639488,4.089488650193803,9.663482399659795,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118585_732142759_0,Route du Lycée (Rue 4.352),Avenue principale,0.06935967736817579,2,3000,4.0889186,9.663016,4.0884925,9.6634727,4.0887060617920215,9.66324482305374,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118588_6098552069_0,Avenue de l'indépendance,Avenue principale,0.006027463863386748,2,3000,4.0262238,9.7063096,4.0261697,9.7063062,4.02619675000002,9.706307899999866,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118588_732131213_0,Avenue de l'indépendance,Avenue principale,0.10624816500591995,2,3000,4.0262238,9.7063096,4.0271766,9.7063797,4.0267001571931536,9.706344500681181,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118588_732131709_0,Segment sans nom,Rue secondaire,0.2343837577742514,2,1600,4.0262238,9.7063096,4.0277689,9.7048726,4.026990933673961,9.705585320865822,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118593_732137837_0,Segment sans nom,Rue secondaire,0.051777183047547165,2,1600,3.9988957,9.7492658,3.9991385,9.7496641,3.9990171000299513,9.749464949973557,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118593_732133387_0,Segment sans nom,Rue secondaire,0.06888408276020094,2,1600,3.9988957,9.7492658,3.9985485,9.7487515,3.9987221000509883,9.749008649950031,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118593_732141315_0,Segment sans nom,Rue secondaire,0.07608553919462355,2,1600,3.9988957,9.7492658,3.9995425,9.7490446,3.999222080622638,9.749163902342266,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118597_732150078_0,Segment sans nom,Rue secondaire,0.11630420697039516,2,1600,4.050076,9.7686145,4.0506137,9.7677151,4.0503448500977415,9.76816480016375,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118606_732121585_0,Segment sans nom,Rue secondaire,0.015682025284928843,2,1600,4.0410364,9.7626834,4.0411772,9.7626915,4.041106800000138,9.762687449999081,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118606_5798569767_0,Segment sans nom,Rue secondaire,0.05412406358962123,2,1600,4.0410364,9.7626834,4.040551,9.7626471,4.040793700001947,9.762665249987847,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118606_5798711057_0,Segment sans nom,Rue secondaire,0.02022205298755893,2,1600,4.0410364,9.7626834,4.0411068,9.7625153,4.041071600003691,9.762599350004306,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118608_732149553_0,Segment sans nom,Rue secondaire,0.02899654364681025,2,1600,4.0434947,9.7575787,4.0437502,9.7575264,4.043622449999851,9.757552550002304,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118608_732142554_0,Segment sans nom,Rue secondaire,0.06486022780292923,2,1600,4.0434947,9.7575787,4.0430472,9.7572039,4.043273277011595,9.757388552024668,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118608_5798710717_0,Segment sans nom,Rue secondaire,0.11384982579576643,2,1600,4.0434947,9.7575787,4.0433556,9.7583377,4.043281548385815,9.758007994841831,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118609_732149143_0,Segment sans nom,Rue secondaire,0.01973746905727104,2,1600,4.0246948,9.7253364,4.0247839,9.7254903,4.024739350004426,9.725413349996254,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118609_732128568_0,Segment sans nom,Rue secondaire,0.0950650208642316,2,1600,4.0246948,9.7253364,4.0253731,9.7248147,4.025033950023688,9.72507555010285,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118609_732120545_0,Segment sans nom,Rue secondaire,0.04392155111167612,2,1600,4.0246948,9.7253364,4.0244887,9.7250007,4.02459498890217,9.725165653272612,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118611_732148303_0,Rue 4.384,Rue secondaire,0.11337523903471253,2,1600,4.0793713,9.6755506,4.0793853,9.6745285,4.079378300162096,9.675039550031315,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118611_732121931_0,Rue 4.384,Rue secondaire,0.11368576924216278,2,1600,4.0793713,9.6755506,4.0793573,9.6765755,4.079364300162986,9.676063050031516,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118611_732130930_0,Rue 4.383,Rue secondaire,0.12920397379522863,2,1600,4.0793713,9.6755506,4.0805332,9.675539,4.079952250003494,9.675544799969675,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118611_732123171_0,Rue 4.383,Rue secondaire,0.10638566514247416,2,1600,4.0793713,9.6755506,4.0784146,9.6755602,4.078892950002366,9.675555399979453,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118617_732153653_0,Segment sans nom,Avenue principale,0.02213060461189747,2,3000,3.9817524,9.7612821,3.9817651,9.761083,3.981758750005885,9.76118255000191,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118617_5749800424_0,Segment sans nom,Rue secondaire,0.1409269803666389,2,1600,3.9817524,9.7612821,3.9828776,9.761866,3.982318217235985,9.761568064636982,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118617_5749800330_0,Segment sans nom,Avenue principale,0.03669124134628994,2,3000,3.9817524,9.7612821,3.9816639,9.7616002,3.9817129871934105,9.76144250152956,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118624_12725922431_0,Segment sans nom,Rue secondaire,0.11135069332486776,2,1600,4.0699877,9.6682942,4.0699798,9.6672903,4.06998375015713,9.667792250023222,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118624_732122325_0,Segment sans nom,Rue secondaire,0.05203169375676533,2,1600,4.0699877,9.6682942,4.0699914,9.6687633,4.069989550034311,9.668528750005075,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118624_732138935_0,Segment sans nom,Rue secondaire,0.14091060911248504,2,1600,4.0699877,9.6682942,4.0687287,9.668159,4.069356994772736,9.66823883699595,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118625_5763796385_0,Segment sans nom,Rue secondaire,0.09205569350146726,2,1600,4.0627443,9.7861822,4.0633453,9.7856114,4.063044800031125,9.785896800104666,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118625_5768422924_0,Road To PK 12,Avenue principale,0.06321388857943099,2,3000,4.0627443,9.7861822,4.0631784,9.7865502,4.062961350031185,9.786366199949267,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118625_732122882_0,Route Collège Saint Louis,Avenue principale,0.19699452534877138,2,3000,4.0627443,9.7861822,4.0610986,9.7864764,4.0619574251367965,9.786489578484296,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118625_6572498007_0,Road To PK 12,Avenue principale,0.20584369497257984,2,3000,4.0627443,9.7861822,4.0613077,9.785013,4.062018210448917,9.785606893216157,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118627_732140261_0,Segment sans nom,Rue secondaire,0.08852479229779055,2,1600,4.0148205,9.7743867,4.0140818,9.7740891,4.014451150028227,9.774237899919754,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118627_732150624_0,Segment sans nom,Rue secondaire,0.12431367774488639,2,1600,4.0148205,9.7743867,4.0152941,9.7733715,4.015057300130425,9.773879100170157,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118627_5782480833_0,Segment sans nom,Rue secondaire,0.11731376759913957,2,1600,4.0148205,9.7743867,4.0143643,9.7753402,4.014590357649445,9.774862536633043,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118628_732145796_0,Segment sans nom,Rue secondaire,0.0469662973865398,2,1600,4.0141146,9.7467723,4.0142355,9.7463666,4.014175050022499,9.746569450019196,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118628_732120385_0,Segment sans nom,Rue secondaire,0.04678868480726989,2,1600,4.0141146,9.7467723,4.0139859,9.7471739,4.014050250021846,9.74697310001985,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118628_732152635_0,Rue F,Rue secondaire,0.049487841764167685,2,1600,4.0141146,9.7467723,4.01369,9.7466386,4.0139023000065235,9.746705449978148,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118628_732149167_0,Rue F,Rue secondaire,0.0463043195211816,2,1600,4.0141146,9.7467723,4.0145141,9.7468901,4.014314350005294,9.746831199981568,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118634_5744014352_0,Segment sans nom,Rue secondaire,0.12955222727181787,2,1600,4.0910092,9.7730788,4.0919109,9.7738185,4.091460050127402,9.773448649785525,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118634_732135811_0,Segment sans nom,Rue secondaire,0.06622134549037183,2,1600,4.0910092,9.7730788,4.0906349,9.7735432,4.090822050023891,9.773311000056156,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118634_732120200_0,Segment sans nom,Rue secondaire,0.07526001723935768,2,1600,4.0910092,9.7730788,4.0914254,9.7725437,4.091217300032167,9.772811250072433,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118637_4642556300_0,Segment sans nom,Rue secondaire,0.03745294129198926,2,1600,4.05567,9.7651716,4.0553349,9.7651375,4.055502450001191,9.765154549993271,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118637_732128294_0,Segment sans nom,Rue secondaire,0.0342318048149769,2,1600,4.05567,9.7651716,4.0559773,9.7651901,4.055823650000673,9.765180849995529,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118637_5784209984_0,Segment sans nom,Rue secondaire,0.06506292119355976,2,1600,4.05567,9.7651716,4.0556027,9.7657543,4.055636350050341,9.765462950021835,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118640_5781787685_0,Segment sans nom,Rue secondaire,0.06782613958180156,2,1600,3.9962473,9.7591527,3.9958009,9.758736,3.996024100037889,9.758944349942976,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118640_5781788160_0,Segment sans nom,Rue secondaire,0.061661164886660576,2,1600,3.9962473,9.7591527,3.9958681,9.7595583,3.9960577000166446,9.759355500047212,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118640_5781787677_0,Segment sans nom,Rue secondaire,0.08678945498883257,2,1600,3.9962473,9.7591527,3.9967058,9.7597857,3.996479679236631,9.75946696256823,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118640_732141789_0,Segment sans nom,Rue secondaire,0.0710789117068947,2,1600,3.9962473,9.7591527,3.9966572,9.7586644,3.9964640497460073,9.758918473162293,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118642_732136245_0,Segment sans nom,Rue secondaire,0.04506390863036381,2,1600,4.0445245,9.7276685,4.0449277,9.7277095,4.044726100001674,9.727688999990503,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118642_732118690_0,Segment sans nom,Rue secondaire,0.043884473077915605,2,1600,4.0445245,9.7276685,4.0441361,9.7275983,4.044330300002736,9.72763339998763,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118642_732134918_0,Segment sans nom,Rue secondaire,0.15707919699596687,2,1600,4.0445245,9.7276685,4.0441838,9.7290428,4.04435161265248,9.728355005166646,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118644_732127899_0,Segment sans nom,Rue secondaire,0.07501234782865968,2,1600,4.0652572,9.7510634,4.0648359,9.7505352,4.065046550056627,9.750799299934393,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118644_1111570078_0,Segment sans nom,Rue secondaire,0.066716209328033,2,1600,4.0652572,9.7510634,4.0655959,9.7515599,4.065426550048285,9.751311649951992,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118644_732118854_0,Segment sans nom,Avenue principale,0.05336239140467778,2,3000,4.0652572,9.7510634,4.0657206,9.7509605,4.065484320934577,9.75099280031163,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118644_732141888_0,Segment sans nom,Avenue principale,0.09300057471298419,2,3000,4.0652572,9.7510634,4.0645753,9.7515488,4.064914773892943,9.751304039426362,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118646_732152260_0,Route du Marché Deido,Rue secondaire,0.14782702378923765,2,1600,4.0620941,9.7200076,4.0611303,9.7190896,4.061612200182205,9.719548599725503,True,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118646_732128421_0,Piste 1,Rue secondaire,0.13385039310186253,1,800,4.0620941,9.7200076,4.0629195,9.7191292,4.062506800082066,9.719568400225858,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118648_9223095881_0,Boulevard de l'Unité,Avenue principale,0.11269095681337409,2,3000,4.0429776,9.7072182,4.0429405,9.7062029,4.0429590501612855,9.706710550016211,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118648_11901072461_0,Segment sans nom,Rue secondaire,0.0044922813824659945,2,1600,4.0429776,9.7072182,4.0429372,9.7072182,4.042957400000005,9.707218199999957,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118648_732149611_0,Segment sans nom,Rue secondaire,0.06780526793954154,2,1600,4.0429776,9.7072182,4.0435873,9.7072079,4.043282450000815,9.707213049991985,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118650_732127514_0,Segment sans nom,Rue secondaire,0.08359071753031061,2,1600,4.094486,9.7552531,4.0945126,9.7544999,4.094499300087602,9.75487650002253,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_732118650_5749839656_0,Segment sans nom,Rue secondaire,0.08383050849007292,2,1600,4.094486,9.7552531,4.0937321,9.7552558,4.0941090500016415,9.755254449984394,False,OpenStreetMap,2026-05-30T20:07:09.399149
